품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
K.C(Korean Cat),MN,2274,D_VIP,cc 좌측 하악 부종 길고양이 가게 앞에서 밥주며 키우시고 있음 왼쪽 얼굴이 부었다 함 많이 싸우고 돌아다님 tnr묘로 중성화하고 두배로 살이 찜 지난번 범백 밤톨이네임 일단 기본적인 검사만 하고 추가적인 검사필요하면 담당선생님께서 판단하여 여쭤보고 진행하기로 함 원내에서 배변 회 노란색 연변 다량. 혈액검사 대체로 양호함. wbc 병변 부위 삭모 후 배농 실시. 혈액화농성 삼출물 time l. 방사선 검사 뼈 상태 양호. 연부조직의 부종 확인됨. 초음파 검사 hyperechoic fluid로 확인됨. 배농 후 항생제감수성 검사 의뢰. tx 수액 s 유지속도 주사처치 cefa time kg famo time kg tra time kg metro time kg iv bid. 식이 맛있는 캔 식욕 배변 배뇨 상태 체크 예정. 하루 이틀 컨디션 체크하고 외과적 시술 실시예정. 내일 주치의 휴무일인것 안내드림. 이환희선생님께 인계함. 내일 오후 time 경 보호자님 면회오셔서 마취동의서 등 작성 예정. 특이사항 없을시 day 에 수술 예정. ,,222, 교상 (bite wound),전신성의 질환,"부종, 홍반","부종, 홍반",530,2
Pomeranian(포메라이안),F               ,2031,F_센트럴,c.c 호흡곤란 저녁부터 상태 안좋음 심잡음 ray 폐엽에 방사선 비투과성 heartworm test negative m.f negative chemistry wbc증상 crp 증가 wbc band seg lym mon eos ,,"14,2222", 폐수종 (원인 미정) , 호흡기 질환 ,"호흡곤란,폐부종",호흡곤란,127,10
Pomeranian(포메라이안),FS              ,2091,G_부천이지,오늘 오전에 혈뇨확인 과거 방광염치료 받았음 혈액검사 crp상승 소변검사 뇨스틱상 혈뇨 단백뇨 농뇨 침사상 다수의 간균 호중구 관찰 소변 세균 배양 및 감수성 검사 의뢰예정 초음파 전 검사와 좌측 신우 확장 동일함. 외부 모양 변형 진행 형태적으로 만성 신부전의 형태로 변형중 방광내 크리스탈 슬러지 ddx 세균성 방광염 tx 내복약 month 처방 ,2087,8, 방광염 , 비뇨기과 질환 ,혈뇨,혈뇨,196,4
Mixed(혼합),F               ,2244,D_VIP, bun crea crea 로 상승 bun 로 상승 간수치 하락 cbc wbc 만 천으로 하락 hct fructosamine 방사선 전과 유사 초음파 좌측 요관내 결석 전과 유사하나 신우 확장은 감소함 방광 벽 비후 및 폴립 형태는 유사 혈당곡선 상담 요관 결석에 의한 신우 확장 정도는 다행히 감소 혈당,"Bacterial cystitis, Urolithiasis, Pancreatitis, Chronic kidney disease","1,2", 당뇨병 ,내분비 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),170,3
British Shorthair Cat(브리티쉬 숏헤어 고양이),M,2048,B_W,s 어제 새벽 구토 회 오늘 새벽 구토 회 저녁에 먹은 사료가 어느정도 소화된 상태로 나옴 하루종일 식욕 양호 어제는 구토 후 다시 밥도 잘 먹고 잘 놀았는데 오늘은 구토 후 밥도 안먹고 기력 없음 설탕물을 타서 구강점막으로 흡수시켜준 후에도 고개도 못들고 처져 있음 설사는 없었음 이물 가능성 전혀 없음 사료 외 다른 것 전혀 먹은 적 없음 접종은 차까지 완료 내원시 의식은 있으나 dull 한 상태 기립 가능하긴 하나 자꾸 주저앉으며 힘이 없음 panting 복부압진시 통증반응 탈수 이상 bg 댁에서는 설사 없었다 했으나 원내에서는 연변 설사 관찰됨 fpv kit negative cbc mchc 전해질 na bga hct hb hco chem bg crea ca tp amy 방사선상 특이소견 관찰되지 않음 분변검사상 특정 병원성 세균은 관찰되지 않으나 구균의 폭발적 과증식 관찰됨 tx metro cime taurine cerenia diluted 새로나민 iv 수액 ns taurine vit c 교정속도 산소처치 호흡수 체온 구토 설사 모니터링 내일 오전 팝애니랩 반려묘 설사패키지 종 pcr 의뢰해주세요 배지가 없습니다 복부초음파 등 필요한 추가검사시 보호자님과 통화 후 진행해주세요 ,,"1,2,4,21", 세균성 장염 , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),통증,식욕부진, 식욕저하",구토(급성/만성),615,7
K.C(Korean Cat),FS,2048,D_VIP,s 다른아이 임보 한달 정도 하고 있는데 그때부터 바로가 스트레스 많이 받는듯했음 활력 식욕은 양호 배뇨 양호 물설사는 아니지만 연변 가끔 항문 이불에 묻어있는 경우도 약 month 간 그 사이에 정상변 회 관찰 냄새 유독 많이 심함 최근 체중 약간 빠진듯함 오리젠 키튼 급이중 임보냥이 로얄캐닌 레날 건사료 일부 먹을때도 있음 bt 복압항진 혈검 nrf 분변검사 구간균 불균형 p 스트레스성 위장염으로 판단됩니다 영양치료제 및 물약 먹이시고 호전없을시 상위 영상검사 진행합니다 ,,2, 세균성 장염 , 소화기 질환 ,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),268,7
Mixed(혼합),FS,2126,D_VIP,s 올해들어 기력감소. 식욕감소. 기침은 없음. 배뇨는 자주 하는 듯 보임. 대소변잘 못가림. bt hr no murmur moderate periodontitis chem nrf elect nrf cbc thrombocytosis mild anemia crp normal range 혈액검사 및 흉부방사선 상 특이사항 없음. 경미하나 강직성 발작 유사 증상 관찰된 적 있어 고 혈소판혈증과 관련된 질환이 있거나 뇌질환 있을 가능성 있음. 보호자님 가능한 빠른 치과치료 원하시고 오늘 본원에서 진행할 수 없어 타병원에 진행시 검사 결과 드린다고 안내드림. 그러나 현 혈액검사상 뇌질환 있을시 치과치료 이후 신경증상이 심화될 수 있음 안내드림. 치아관련 인지기능장애 관련 내복약만 month 처방해드림. 어떤 증상이든 심해지면 바로 내원안내. 어디서든 치과치료 예정. 증상악화시 검사 위한 내원하실 예정. 복부초음파 dimer 검사 등 추가로 진행예정. ,치주염,"28,21", 경련 발작 (원인 미정) , 신경 질환 ,"기력저하,식욕부진, 식욕저하",기력저하,477,0
Dachshunds(닥스훈트 ),F               ,2275,F_센트럴,교통사고 어제. 오른쪽 뒷다리 골반골절 및 고관절 탈구. 신경검사에서 deep pain 반사 없음. 보호자분에게 수술 이후에도 신경학적인 문제가 남아서 다리를 쓰지못하는 상황이 발생할 수 있다고 설명드림. 대퇴골두 절단술 장골 좌골 골절 ,,"0,77", 사고 (교통 사고 포함) ,전신성의 질환,"기타 증상,골절",기타 증상,133,5
Russian Blue Cat(러시안 블루 고양이),M,2095,B_W,urinary o를 먹였음. 동거묘도 자유급식을 하기 때문에 함께 먹음. urinary 를 먹일 때는 결정이 없었다고 함. 폐쇄성 fic는 이번이 처음. 초음파상에서 근위요도의 확장. 요도 중간부위에서 plug에 의한 폐쇄 의심. 요침사에서 다수의 struvite crystal과 소수의 적혈구 관찰. 혈액검사에서는 이상이 없음. tx tom cat 카테터 장착. 마취하지 않은 상태에서 장착 tom cat 카테터 삽입할 때 약간 저항 후 들어갔음. time 마다 배뇨량 장착. saline 유지속도. 이후에는 배뇨량에 따라 수액처치. 폐쇄성 fic 내일 배뇨카테터 제거 후 배뇨 가능하면 내일 저녁 time 경 퇴원. 만약 배를 못하면 하루 더 입원. 사료는 urinary로 고기보다는 생선쪽을 좋아한다고 함. 다음 주에 sdma와 배뇨결과 상담. ,,9, 고양이 하부 요로 질환 FUS · FLUTD , 비뇨기과 질환 ,배뇨실금,배뇨실금,420,1
Mixed(혼합),M,2244,B_W, time 에 검진받음. 약은 먹고 있는 것이 없음. pu pd가 있음. 추석 연휴 month 전부터 시작. castration 안했음. 복부팽만. 물 많이 마시면서 시작했음. 비만. 체중이 계속해서 증가했음. 무기력 헐떡임. 이전에는 잘 먹었으나 month 전부터 잘 안 먹음. 물은 마심. 구토 없음. 간식은 먹음. 황태도 잘게 썰어주면 먹음. month 전부터 기침을 보임. year 전과 올 month 에 방광결석 수술 받았음 정동물병원에서 month time 다른 병원에서 검사받았음. 부신피질기능항진증 같다고 추정진단. 체중만 감량하고 설명 들었음. year month 에 종합백신 광견병은 올해 month . no hw prevention. 모기가 없어서 투여하지 않음. pe obesity bcs murmur grade iv normal lung sound. dry skin thin skin dry nose pot belly abdomen normal femoral pulse no dehydration bp ua many wbcs many rods 요천자시 방광벽의 비후 ua내 다수의 슬러지 ray hepatomegaly many stones in ub bg ketone rx 방광염과 고혈압약 처방. regular insuline 처방 하루 회투여 . 사료 diabetic만 급여할 것. 하루 g. g씩 인슐린 주사할 때 급여 tx regular sc 오후 time 경 보호자와 함께 투여 마보실 timesc 당뇨 케톤증 췌장염 고혈압 비대성 심근병증 hcm 속발성 mvi ar 양측부신 종대 우측 좌측 위 대망에 비후 혹 세균성 방광염 rod 방광결석 다수 입원치료하면서 추가검사 필요. 보호자의 사정으로 통원치료 하기로 함. 다음 내원시 요배양 결과 fructosamine acth 자극시험 uccr 결과확인 응고계 검사 내원시 혈당 케톤 전해질 cpl농도 혈압 측정하고 치료 방향 결정. ,"2001, 2245, 2091, 2092","10,11,21,5", 당뇨병 ,내분비 질환 ,"다뇨/다발(다음),복부확대(팽만),식욕부진, 식욕저하,기침",다뇨/다발(다음),960,3
Dachshunds(닥스훈트 ),F,2116,B_W,s 종양을 발견한것은 month 정도 되었음 갑자기 최근에 커졌음 분만을한번도 하지 않음 다른 문제는 없는 상태이고 고기 알러지가 있음 중성화 수술을 하지 않음 금일 사과 조금만 먹음 검사후 보호자님과 상담을 진행할 예정 현재 전이는 없는 상태이나 검사상에서 검사이지 전이는 없다고 볼수가 없음. 현재로서는 수술외에는 방법이 없는 상태임 당분간 무료로 입원 조치를 하면서 수술을 진행할 예정 tx s maintenous fluid cefradine time kg tid cimetidine time kg tid tramadole time kg tid enrofloxacin time kg bid taurine time head sid vita b.c 각 ample head supply all day ,,, 유선 종양 / 유방 종괴 , 생식기 질환 ,,,392,8
Maltese(말티즈),FS,2274,B_W, 산책중 리트리버 두마리에게 심하게 물림 내원시 심박 및 호흡 없는 상태 cpr 로 일단 심박 및 호흡 미약하게 회복 전신 심한 출혈 교상군데 이상 특히 우측 대퇴부와 좌측 어깨 등쪽은 피부 크게 찢어져 근육층 드러난 상태 방사선상 흉막파열 의심됨 혈검상 정상수치가 거의 없음 차트참조 time 경 다시 응급상황 발생 cpr에 반응 없음 time 반경 사망판정 ,2283,14, 교상 (bite wound),전신성의 질환,호흡곤란,호흡곤란,202,2
Jindo Dog(진도견),F,2116,C_잠실ON,따님 tel month 전부터 밥을 잘 안 먹고 호흡하는 것도 가빠진 것 같고 간헐적으로 경련하듯 부들부들 떠는듯한 모습을 보이고 병원오시기 전에는 균형을 못 잡고 한쪽으로 한번 쓰러졌다고 함 어떤 문제 때문인지 알아보러 오셨고 아이가 살의 고령인점 중성화 수술이 되어 있지 않은점 유선종양등이 있는 점등을 미루어 보아 신체 내부적인 많은 문제가 있을 수 있어 건강검진을 받아보시는게 좋겠다고 추천드림 보호자분도 건강검진을 원하셨고 검사 후 추후 결과에 따라서 문제가 되는 부분에 대해서 다시 이야기 해보자고 말씀드림 오른쪽 눈 위에 난 것을 짤 수 있으면 짜달라고 하심 흉부 방사선 검사상 유선종양의 폐 전이소견이 보여서 최소한의 처치만 진행하기로 함 처방된 약은 진통소염제로 밥 안먹으면 주시지 말라고 말씀드림 구토유발 ,,23, 유선 종양 / 유방 종괴 , 생식기 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",405,8
Scottich Fold Cat(스코티쉬 폴더 고양이),M               ,2031,F_센트럴,c.c 과호흡 ray 폐부종 pro bnp positive 미용 보호자분.비용적 부담과 예후불량에 대한 우려로 입원연장 어려움 이뇨제 강심제만 처방하고 퇴원. 퇴원과정에서 rr 상승 panting 등 있어서 보호자분 요청에 따라 추가적인 입원 rx. pulmonic edema 심화 furosemide cri dopamine ,x,35, 폐수종 (원인 미정) , 호흡기 질환 ,개구호흡,개구호흡,182,10
Siamese Cat(샴 고양이),FS,2116,C_잠실ON, 익일 ct촬영 time 예정되어 있어 time 내원안내됨 내원시 ghp cbc 전해질 흉부 방사선검사 실시 플랜 잡아놓으니 추가로 잡을필요 없어요 나머지 뇨검사 초음파검사는 수술결정되면 진행 ct 유선쪽 병변 림프절 사이즈 괜찮음. 폐 전이소견 없음 우측 신장 결석 좌측 신장의 형태 선천적 기형으로 의심 기능 잘 못하는 듯. 조영 잘 안 ,,221, 유선 종양 / 유방 종괴 , 생식기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",191,8
Norwegian forest cat(노르웨이숲),MN              ,2244,G_부천이지,혈당수치상승. 간 췌장수치상승 오전중 수액처치만했다고 합니다 에 키로에서 오늘 재보니까 키로더라구요 사료는 살면서 거의 안먹고 보호자분이 table food와 간식 의주로 주신 것 같아요. 복막염 췌장염 신부전 당뇨 등등 가능성 다 말씀드렸고 왠만한 검사는 다 따라오시는 분이세요 병원에서는 기본수액에 세레니아 메타캄 주사만 놨어요 사료는 소량 먹고 간식은 잘 먹는 편임.한번에 두캔정도 먹는 편 year 까지는 그러지 않았는데 이후로 사람먹는 거에 대한 식탐도 생김. 음수량 어렸을 때부터 많았음 어제새벽부터 구토 일주일전부터 호흡불안정 설사 평소 열이 있는 편 쓰러지는 느낌 아침까지는 화장실 왔다갔다할 정도의 활력은 있었음 기왕력 림프절 커져있다고 들음 림프절 주변으로 염증 내복약 먹고 괜찮아짐 month 전쯤에 개구호흡 증상 림프절 염증 백혈구 수치 감소 해당약물 투약 후에 정상 탈수소견있음 회 정도 보임 평소에도 호흡수는 분당 회 정도 보임 심장벽이 얇다는 소리 들음 dk 췌장염 tx fluid 타우린 타치온 펜톡시 kcl 헤파멜즈 cefazolin time kg iv famotidine time kg iv tramadol time kg iv cerenia time kg sc insulin cri e 현재 혈압 체온 등이 불안정한 상태 일반상태도 좋지 않아 이후 심장쇼크 등이 생길 수 있음 이해하시고 응급처치 원함 ,"2082, 2090","27,10,1,2,1401", 당뇨병 ,내분비 질환 ,"체중 변화, 체중 증가, 체중 감소 ,다뇨/다발(다음),구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),빈호흡","체중 변화, 체중 증가, 체중 감소 ",691,3
