품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Maltese(말티즈),FS              ,2061,D_VIP, 항문 주위 염증 염증이 우측 후지까지 퍼짐 우측 후지 전반적인 부종. 사료는 잘 안먹으나 간식만 먹음. 구토 설사 없음. 심장사상충 작년 여름까지는 진행. 미접종. 우측 후지 부종. 전신 발적 심해짐 no murmur 체온 방사선상 치조골 녹아있음. 흉부 방사선상 특이사항 없음. cbc wbc 상승 pcv 감소 crp 증가 chemistry bun 상승 alb 감소 ggt alp 상승. p 외과적인 치료가 필요한 상황. ct 촬영 후 수술 계획 잡은 후 수술 진행. 익일 오후 time 헬릭스 ct 촬영 ct 촬영 후 상담후 아이 치료 여부 결정 ct 촬영 후 전화 드리기로함. 수술 방법 및 비용은 ct 결과 나온 후 정해진다고 설명드림. tx enro time kg sid cefo time kg tid cime time kg bid tra time kg bid metro time kg bid money 수납 하심. ,,221, 항문 낭 (동맥) 염 / 항문 낭 (동맥) 파열 , 소화기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",463,9
Maltese(말티즈),F               ,2046,G_부천이지, tel 이쪽으로 전화주세요 month month 개껌 먹고 난후 켁켁거림 회 하얀색 침 구토 호흡이 조금 힘들어 보임 이후 식욕 있는지 확인 못함 동거견과 같이 키우면서 관찰 못함 오늘 오전에 고양이 can 조금 먹음 물도 먹고 구토 없음 활력 떨어짐 pe 심음 양호 호흡상 특이 소견 없음 상담 마취전 검사후 내시경 진행 예정 마취 위험성 설명 드림 내시경으로 이물 제거 예정 but 이물제거시 이물에 의한 식도 점막 파열 가능성 있음 식도 파열시 바로 수술 예정 사망 위험성 높음 설명 종양성 변화시 ct 촬영과 조직검사 예정 검사 혈액 검사 방사선 검사 초음파 검사 뇨 검사 내시경 검사 식도내 이물 제거 식도 점막의 점상 출혈 염증 위내 국소적인 출혈점 확인 상담 신장 수치 상승과 초음파에서 신장의 음영 증가 신부전 가능성 높고 지속적인 관리 필요 설명 혈당 상승과 뇨당 단백뇨 검출 재검 필요 설명 내복약 처방 renal dog 처방 ,"2087, 2244",25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,474,8
Labrador Retriever(래브라도 리트리버),F               ,normal,E_24시아이, 침대에서 낙상한지 한달되었어요 왼쪽 견갑골부위가 부종생긴지 month 되었구요 부종생긴부위에 탈모병변이 있어요 어제까지도 밥 잘먹었는데 오늘부터는 잘 먹지 않았습니다. 호흡이 많이 가빠여 숨쉬는게 이상합니다. 자가치료로 month 전에 소염주사를 cc cc 하루 번 맞추었어요. 주사맞은날짜랑 같음 예전에도 같은부위 부종이 있어서 자가 소염주사를 맞추어서 가라앉은적이 있어서 올해 month 초쯤 괜찮아질줄 알았는데 갑자기 조직이 커져서 내원함. 당일 구토도 했습니다. 식욕 활기 백신 사상충 방사선상 폐음영이상 전이소견의심 사상충 성충 자충검사 음성확인 보호자전달사항 익일중 세포침 검사 후 time 이후 보호자분께 연락드리기로. 향후 치료계획 원장님이 진료보실수 있게 연계해드리기로 말씀드렸음 폐음영이 정상적인 패턴아님 고지 month month 당일 저녁 time 까지 입원비 all 수닙 보호자 동의하에 추가되는 검사는 사전고지 후 청구하기로 . ,-,"222,14,21,1",,,"부종, 홍반,호흡곤란,식욕부진, 식욕저하,구토(급성/만성)","부종, 홍반",479,6
Maltese(말티즈),FS              ,2101,G_부천이지, month 전에 소고기 등심 많이 급여함. 다음날 경련 증상있었음. 식욕부진 경련 증상 강직성으로 경련 증상 보임 time 지속 의식은 있었다고 함 post ictal sign 배뇨 소고기 등심 먹임 이전에도 먹음 하지만 과식 한것 같다고 함 심장 사상충 예방접종 안됨 검사 혈액 검사 방사선 검사 심장 및 폐 특이소견 없음. 복부 복배상에서 비장과 좌측신장 사이에 연부조직밀도 원형 종괴음영 관찰. 위치상 난소 또는 자궁으로 생각됨. 초음파 검사 왼쪽 자궁각 일부가 종괴형태로 약 cm 확장 관찰. 내강에는 echogenic fluid로 가득차 자궁축농증 의심. 우측부신 time 로 정상범위보다 증가 좌측은 time 로 정상범위 상한치. crp 상담 자궁 축농증으로 수술 권유 보호자분 비용 부담으로 추가적인 검사 진행 못함 수술중 사망 위험성 설명 드림 처치 수액 처치 세파 time kg 파모티딘 time kg 트라마돌 time kg tid 엔로 time kg sid 자궁 축농증 수술 오후관리사항 food 식사종류 양 수술 후 금식 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx e ,,16, 자궁 축농증 , 생식기 질환 ,발작,발작,569,3
K.C(Korean Cat),MN,2287,D_VIP, 신규 진료비 안내완료 cc 기력저하 다른 지역병원에서 접종 진행 대략 작년 month 정도 마무리 종합 광견병 month 일 전부터 기력저하 식욕 저하 확인 사료랑 약간 감소한 것 같음. 간식은 잘 먹음 배변 배뇨 양호. 소화기 증상 없음. 배변 형태 양호 종합구충제 작년 month 정도 복용 완료 심장사상충.내외부 진행 중성화 진행 시 마취전 혈액검사 진행 완료 다른 아이들 보다 비장이 큰 편이라고 안내받,,28, 임상 소견 상 이상 ,전신성의 질환,기력저하,기력저하,230,0
K.C(Korean Cat),MN              ,2095,D_VIP, money 결제완료 효정 폐쇄형 방광염으로 인해서 동사병원에서 요도개통이후 소변을 조금씩 보다가 다시 소변을 잘 못보는것 같다고 하셔서 본병원으로 내원주셨습니다 영상검사 심한 방광팽만 결석없음. 초음파상 슬러지는 그다지 많이 보이지않음 뇨검사 약간의 혈뇨 세균 크리스탈등은 보이지않음 혈액검사 신장수치 상승. 염증수치 상승 flutd중 fic로 확인됩니다. 완치가 아닌 관리의 질환이고 만약 증상이 반복해서 일어난다면 요도구 성형술이 필요할수 있습니다. 주사마취하 요도캐통 및 카테터 설치 입원치료 진행합니다. 매일 신장수치 평가 및 요도플러싱 진행 day 까지 입원후 개통여부 평가후 퇴원여부 결정할 예정입니다. ,,901, 고양이 하부 요로 질환 FUS · FLUTD , 비뇨기과 질환 ,"배뇨장애(통증, 곤란), 빈뇨, 이소배뇨","배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",345,4
Mixed(혼합),MN              ,2064,D_VIP, 야간 by 박찬수 밤사이 몇차례 설사 증상 주간 by 주영 식욕 좋음. 설사 지속 약간 단단해짐. tpr nrf crp 감소 금일 퇴원. 당분간 매일 내원하셔서 상태 체크 받기로 함. month 뒤 crp 체크 예정. ,장감돈,"222,2,21", 회음 헤르니아 , 소화기 질환 ,"부종, 홍반,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),식욕부진, 식욕저하","부종, 홍반",123,6
Shih Tzu(시추),MN              ,2087,G_부천이지,s. 박정순 선생님 소개로 내원 원래 부평종합동물병원으로 가려다가 문 닫아서 개인적인 연락을 통해 본원 소개받고 오셨다고 함 평소 자주 떨었음 최근 기력감소 식욕저하 체중감소 어제부터 누워만 있었음 오늘 돼지고기 수육편을 좀 줬더니 먹었음 기왕력 수년전에 방광결석 수술함 o. pe 횡와자세 농성비루 skin turgor 지연 구강점막 건조 crt 구강내 치석 cbc 빈혈 백혈구 수치상승 chemi alp ggt t.bil상승 bun cre nh 상승 ca저하 cho상승 gas 산증 전해질불균형 crp cpl kit 양성 uri usg money bp pt aptt 양호 dimer 양호 방사선 좌측신장 결석 우측요관 결석 방광결석 요도결석 초음파 담낭내 고에코성물질 좌측 신장 에코상승 결석 양측 부신종대 방광결석 요로결석 우측 수신증 요관 결석 a. 신부전 췌장염 빈혈 방광결석 좌측 신장결석 우측 수신증 요관결석 onf 의심 담낭 점액종 의심 쿠싱 의심 tx. 요카테터 장착 ns vitb 타우린 오니푸랄 타치온 펜톡시필린 ampicillin time kg tid enrofloxacin time kg sc famotidine time kg iv tramadol time kg iv p. month 정도 집중치료한 뒤 치료연장 할 지 안락사 할 지 결정하기로 함 ce. 환자 예후는 안좋을 것으로 여겨짐 우측 신장은 기능을 하지 못 하는 것으로 보이며 제거를 하는게 맞지만 현재는 마취도 할 수 없는 상황이며 좌측 신장 기능도 떨어져 있을 가능성이 높아 수술은 어려워보임 ,"2082, 2092, 2231, 2088, 2092","28,27,21,33", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"기력저하,체중 변화, 체중 증가, 체중 감소 ,식욕부진, 식욕저하,떠는 증상, 경련 또는 미진",기력저하,773,0
Yorkshire Terrier(요크셔 테리어),MN,2131,C_잠실ON,cc 발작 hpi 약하게 몇번 있었음. month 전에 회 확인. 기립하려고 하나 미끄러지거나 비틀거리는 정도였엄 발작시 유연 배뇨 배변도 보임 스트레스 받을 상황은 없음. 번개 시 밖에 나와서 짓는 정도 미용과는 관계 없음. history med 귀염증약을 month 간 복용. month 전부터 끊은 상태. vac no booster hwp trauma none surg env indoor alone 산책은 아주 가끔 food 네츄럴코어 껌 month 전 의식이 있는 상태에서 운동실조를 보임. month 전에 다시 발작 번째와 비교해서 더 긴 시간. 의식없음. 금일 time 정도 전 오전 time 거품을 물며 경련을 보임. 내원당시 빈호흡 거품 침이 흘러 나오고 있는 상태. 체온 구강내 거품 제거 이뇨제 투여. medical hx 살령 외이염 진료를 받고 있는 상태. 특이한 병력사항 없음. surgical hx 스케일링 year 전 중성화. 다양한 가능성 예후의 판단 어려움. 혈액검사 감염여부 방사선 촬영 후두골 이형성증 mri 촬영 구체적 진단 혈액검사상 특이사항 없음. 청진상 이상없음. 방사선 검사상 중등도의 후두골 이형성증 확인. 확실한 진단을 위해서 mri 촬영의 필요성 고지. 금일 뇌압강하 처치 받으며 추가 발적 여부 모니터링 후 저녁에 퇴원 여부 내복약 여부 결정하기로 함. 수납완료. 추가 검사에 따라 추가 비용 발생 가능성 고지됨. 오후에 전화드리기로 함. ,,16, 뇌종양 , 신경 질환 ,발작,발작,722,3
Maltese(말티즈),MN              ,미진단,G_부천이지, time 정도 전부터 발작 증상 보임 동거견에게 짓는 도중 발작 증상 보임 내원 당시 상태 mental 없음 tonic clonic seizure se time 전부터 지속 발작 보임 체중 kg 체온 과호흡으로 인해 심음 확인 안됨 대퇴 동맥 촉진 응급 처치 디아제팜 cc iv ample 페노바비탈 time kg ivample 라식스 time kg cooling 응급 처치이후에도 발작은 미약하게 감소 but 발작 증상 개선 안됨 체온 mannitol cri 처음 진정제 사용 time 까지 발작 멈추지 않음 보호자 동의서 작성후 마취 프로포폴 cri 프로포폴 cc 초기 cc h로 주사시에 각성 cc h로 증량 cc h로 증량 cc h로 증량 cc h로 증량 상태안정 이후 감량 처치 수액 처치 타우린 오르니푸랄 vit c 산소 공급 프로포폴 cri kbrtime kg po 상담 지속발작의 경우 발작으로 인해 차 뇌손상 유발 가능성 있음 진정제와 항경련제 투여 이후 상태에 따라 마취 마취시 time 내 발작 멈추지 않을경우 사망 위험성 높음 설명 검사 혈액 검사 흉복부 방사선c 흉부 복배상에서 심장 time 방향 bulging 관찰되나 외측상에서 뚜렷한 우심 비대 소견 없음. 후엽으로 주행하는 폐동맥 직경 미약한 증가. 청진 추천. 전반적인 폐 밀도의 mild bronchial and interstitial pattern 증가 관찰. 발작 관련 비심인성 폐수종이 가능성이 가장 의심됨. 식도 내 공기 음영. 복부 비장이 다소 둥글게 관찰. mild splenomegaly 가능성 있음. 복부 초음파c 간에 cm 직경 개 직경 약 cm 개의 균질한 고에코 병변 관찰됨. 현재 양성 병변에 더 가깝게 보이나 악성 종양의 초기 가능성 있음. 담낭 내 소량의 슬러지 양측 신장 피질에 고에코 작은 병변 및 작은 cyst 구조물 다수 관찰. medullary rim sign 관찰. 신우 확장 소견 없음. 피질수질 경계는 뚜렷. 복강 내 림프절 비대 소견 없음. 비장이 우측에서도 스캔되는 정도 크기였으나 실질에 특이 소견 없음. 오전관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc 오후관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx propofol fr time hr time 변 소리 반응 있음 gagging reflex 확인 pheno time kg iv tid propofol time hr 로 tapering propofol time hr propofol time hr propofol 중단 발작증상 없음 mental depressed 얼굴반사 있음. e ,,16,,,발작,발작,1322,3
Yorkshire Terrier(요크셔 테리어),F,2046,C_잠실ON, . 환자는 자두씨 제거를 위해 내원하였으며 내시경을 통해 안전하게 이물 제거함 . 이전부터 확인된 신경계 증상과 관련하여 금일 메일을 통해 이전 처방 및 소견 참조하여 익일 퇴원 시 약물 처방해드리기로 함 최소한의 약물로 부작용 없이 장기간 발작없이 유지될 수 있도록 처방할 예정 rx. methazolamide time kg zonisamide time kg bid po omeprazole time kg kbr time kg bsj cc 자두씨 섭식. time 이후 구토를 보임. hpi history med none vac trauma surg env indoor alone 산책은 자주 함 food 사료 뇌수막염을 앓은 적 있음 year 전 month 전 약은 중단한 상태. month 에 회 발작을 하고 있는 상태 자두씨 먹었음. 번 구토 중앙동물메디컬센터에서 관리받았으나 현재 month 에 회정도의 발작상태 보호자님 어머님 께 자두씨가 십이지장으로 진행되었을 경우 위내 만성적인 손상을 줄경우등에 대해 설명하고 내시경으로 제거한 것에 대한 이해를 구함 . 검사상 마취 위험성을 증가시킬 만한 요소 확인되지 않음 초음파 검사상 확인된 자궁수증 자궁내막증식증에 대해 자궁축농증의 전단계이므로 반드시 수술적 교정 실시하라고 안내 익일 퇴원 예정 퇴원 전 뇌압감압처치 및 뇌수막염 발작관련 약물 처방할 예정 ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,680,8
