품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Chihuahua(치와와),FS,2120,B_W,약 month 일 전부터 기력이 저하되어 있고 계속 잠만자고 있었으나 원내에서 활력은 양호함 기력이 떨어지면서 설사가 한번 있었음 부분발작 상태는 month 일에 한두번 있음 혈액수치상 cholesterol 저하 ck 의 mild한 상승 leukocyte의 mild한 감소 가 관찰됨. 질병을 특정할 수 없어서 추가적으로 영상검사가 필요함 며칠 지켜보고 cysa 농도검사 결과 나오면 다시 연락드리기로 함 ,,"2,16", 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,"설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),발작",설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),227,21
Pomeranian(포메라이안),MN,2185,C_잠실ON,양측 슬개골 탈구 왼쪽 기 오른쪽 기 치석 다수 형성 스케일링 해야함 추가 비용발생할수 있다고 말씀드렸어요 ,,23, 슬개골 (아) 탈구 ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",60,22
K.C(Korean Cat),F,2236,D_VIP, money 결제하셨습니다 준민 오늘 길고양이 구조하셨다고 함. 설사해서 데려오심. 정확히 어떤 상태인지는 모름. 주변인들이 식욕 없다는 얘기 들음. fpv 미세한 양성. cbc wbc blood smear mild toxic seg band lym eosino plt clumping. 항체가 fpv ab 범백에 준해 처치. 비용 부담 있으심. 항혈청치료 month 간 지속 후 경과 보기로 함. 현재 식욕도 양호함. 입원 하 치료 진행. 입원. 익일 cbc 및 식욕 증상 체크 진행. 남경선생님께 인계. ,,2, 고양이 범 백혈구 감소증 · FPV ,혈액 및 조혈기의 질환 ,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),284,3
Maltese(말티즈),MN,2245,B_W,동물사랑에서 lddst 진행중에 컨디션이 좋지 않아서 검사 중단함. 간효소 및 췌장효소수치의 상승이 두드러지고 mild 한 정도의 고혈당이 있음 hct는 로 다소 낮은 편 체온 us에서 lt.ad rt.ad time . gb wall의 비후 및 hyperechoic precipitate ill defined pancreatic contour peri pancreatic fat의 echo증가.간실질의 고에코성 변화 및 fine echotexture gastric ln 및 hepatic ln의 enlargement ascending colon의 fluid retention. pcv dimer crp cpl 혀끝의 괴사부위 관찰되고 특히 혀밑의 염증소견이 심함 부신피질기능항진증 및 secondary pancreatitis gastroenteritis cholecystitis 가능성이 있음 소화기 pcr의뢰함. 구강내 세균 진균 배양의뢰함 수일간 췌장염 관리하면서 acth 결과 확인예정 tx plasma time kg bid metronidazole cipro 넥시움 meto tramazole taurin tathione nac ,2082,"1,10,11", 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,"구토(급성/만성),다뇨/다발(다음),복부확대(팽만)",구토(급성/만성),580,11
Mixed(혼합),FS              ,2257,F_센트럴,hx 스트렙실 flubiprofen time time kg 먹었을 가능성 있음 flubiprofen ld time kg 먹은지는 time 정도 경과 금일 새벽 구토 회 구토는 평상시에도 조금 함 month 전쯤 중성화 수술 혈검 특이사항 없었음 구토 말고는 컨디션은 비슷 다른 약을 먹었을 가능성도 있음 pe bar aus nrf ab pain 예민하여 애매함 bw mild neutropenia dehydration tx 피하수액time 내복약 먹으며 경과관찰 추후 리첵이 추천되며. 예약 ,x,1, 인체 약물에 의한 중독 ,전신성의 질환,구토(급성/만성),구토(급성/만성),275,25
Doberman Pinscher(도베르만 핀셔),M               ,2014,G_부천이지,복부팽만 기침 하더니 일주일 전부터 복부팽만 운동 불내성 오래 전부터 증상 확인 복부 팽만 month 일 전부터 증상 확인 식욕 양호 변상태 양호 예방접종 사상충 예방 안됨 pe bcs heart murmur normal mucous men. 검사 사상충 검사 양성 혈액 검사 방사선 검사 초음파 검사 상담 심장 사상충에 의한 증상 치료 권유 일단 몇일정도 투약후 상태에 따라 치료 여부 결정 예정 내복약 처방 독시사이클린 time kg 에날라프릴 time kg 피모벤단 time kg 라식스 time kg 실데나필 time kg bid ,,"11,1302", 심장사상충(Heartworm disease), 순환기 질환 ,"복부확대(팽만),운동불내성",복부확대(팽만),301,23
Pomeranian(포메라이안),FS,2002,B_W,오늘 아침에 time 경에 넘어지고 헉헉되는 상황에 안정되는 것 같다가 저녁에 좋지 않음. 방사선상 폐전반적인 lobar sign bronchoalveolar gram 혈액검사상 특이소견없음 bp time hg td cardiogenic pulmonary edema tx furo time kg im time kg iv time kg hr cri 들어감 nitroprusside cri dobutamine cri furosemide time kg hr cri 호흡수 혈압 모니터링 ,,14, 판막증 (심장 마비 증후 +) , 순환기 질환 ,호흡곤란,호흡곤란,269,28
Poodles(푸들),M               ,2070,F_센트럴,s month 전부터 밥먹는 양이 좀 줄어들었다고 하심 금일 힘을줘도 변을 못보는 모습 처음 확인하심. 소변은 힘들게 보지는 않음 물은 평소랑 비슷하게 먹음. 평소에 한번에 물먹는 양상 배쪽에 혹이 나있는건 몇년 되셨다고 하심 병원안다니신지는 year 정도 되었음 t r bp aus cardiac murmur with normal lung sound 복부 방사선 결장부위 가스음영 배변 거의 차있지 않음 복부에 큰 덩어리의 mass 두개 확인 복부 초음파 간에 cyst. spleen에서 시작되는걸로 추정되는 mass. 우측신장 형태 확인되지않음. 우측신장에 mass병변화 의심되는 부위 발견됨 심장초음파 la ao mild mr severe tr cbc hct wbc chem 전해질 이상없음. alp tp nh crp 복부 종양 보호자분 치료의지 있으신 상황이시며 수술결정하기전에 종양전이 평가위해 ct진행해야 한다는점 고지드림. ct 수술 모두 마취하에 진행되기에 심장에 무리가 될수 있다는점도 설명드림 이안 ct 예약 pm time 픽업 pm 촬영 ,,"21,4201,221", 상기에 해당하지 않는 소화기 계통의 종양성 질환 , 소화기 질환 ,"식욕부진, 식욕저하,배변곤란,종괴, 혹, 낭종","식욕부진, 식욕저하",536,15
American Shorthair Cat(아메리칸 숏 헤어 고양이),FS              ,2090,E_24시아이,오늘 낮 time 부터 회 구토 음식물 위액성 ray 장내 gas 소견 혈액검사 신부전 bun crea glu 높음 췌장염 음성 신부전에 의한 증상으로 설명드림 필요시 추가검사 진행됨 설명함 tx 수액 및 입원처치 배뇨하는지 확인바람 배뇨곤란으로 인한 요독증 및 이에따른 신부전 감별요함 사료 헤어볼 어제는 물만 번만 토함 번 구토하기전 식욕도 괜찮았음. 특별히 스트레스 받는 성격은 아님 밖에 나오는 건 힘들어함 urinalysis ph sg money ray rk크기 정상 us 요관확장 확장 길이가 길지 않고 요관 폐색유발할만한 결석이나 염증산물은 없는상태 일시적으로 소변을 보지 못하여 발생 ce. 보호자 상담 침흘림 신부전 방광염있는상태 끈과 같은 이물섭취 가능성 평소 끈장남감 좋아하는게 있어서 배제하기 어려움 소변은 한번 보았는데 혈액검사상에서 신장의 수치는 더 올랐음 신부전의 진행 과정일지 요관의 폐색 가능성 신장의 수신증 부분은 내일까지 다시 체크 해보기로 소변보는지 신장수치의 개선있는지 요관 확장부분의 개선 만약 수치상의 개선이 있는데도 침흘림의 개선이 없다면 진정 후 구강 확인 및 내시경 신부전이 쉽게 개선 되지 못하는 급성의 상태라면 예후 좋지 않을 수도 있음 ,,"1,31,21,901", 급성 신부전 , 비뇨기과 질환 ,"구토(급성/만성),유연,식욕부진, 식욕저하,배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",구토(급성/만성),609,7
몬그레이,MN              ,2002,H,부토판 앰플 폐수종 췌장염 관련해서 통화원하심 tel 키큰 원장님만 찾으심 송원장님 최원장님찾으심 부재안내함. 급한상황이니 전화달라고하심. 폐수종이있는데 또다시 폐에 물이 찬거갔다고함. 김포로 이사가서 집이 먼데 폐수종으로 입원하면 입원비 얼마나 나오는지 문의하심 청나루 동물병원에 두번 입원했었다고함 비용부담 있어서 그쪽병원으로 가고싶지 않다고하심 김수찬 원장 통화 청라에 있는 time 동물병원인 호수 동물병원에 갔음. 심부전과 췌장염 진단 받음. 호수ah에서 검사한 자료 가지고 오시기로 하였으며 내원후 상태평가를 하기로 함. 보호자께서 마음이 많이 불안한 상태임. 안정적인 느낌의 진료를 받길 원함. 내원하면 원칙적인 검사를 실시하고 정확한 진단 및 상태평가를 해주어야 함. history month 전에 약을 바꿈 더 강한 약이라고 들었음 이 후 약이 쓴약인지 약을 안먹으려고 해서 먹이지 못함 구토는 없었으며 변은 매일 좋지 봤음 어제 오늘은 변 보지 않음 소변 양호 식이는 워낙 좋은 아이였는데 month 전부터 잘 먹지 않음 오늘 오전에만 간식 소량 먹음 어제 저녁부터 숨이 가쁘고 잘 눕지 못함 크게 스트레스 받은 것은 없음 pe dehydration mental alert bptime hg cuff severe tartar mm reddish dry crt sec no murmur 혈액검사 hct alt alp mild elevated tp crp dimer pt aptt normal sec thyroid panel tsh euthyroid sick syndrome 흉부방사선 우 전중엽 좌후엽 opacity 증가 오연성 폐렴 폐출혈 . 폐부종 간이 심장 초음파 및 mode 검사상 뚜렷한 좌심실 좌심방 크기 증가 소견 우심실 벽 비대 소견 보임. 판막의 형태 정상 판막변성소견 없음. mvi rule out lvidd time severe increased lvids time systolic dysfunction cm dct time tr 확인하지 못함. 우심실 벽 비대와 pv flow pattern 상 폐고혈압 있을 것으로 추정 dcm suspected systolic dysfunction 입원 및 산소 처치 할 예정 ,,, 판막증 (심장 마비 증후 +) , 순환기 질환 ,,,1092,28
K.C(Korean Cat),M,2267,C_잠실ON,cc comatose 저체온 저혈당 응급처치 실시 혈액검사상 간부전 중증의 발작 fip 의심되는 상황 범백 검사상 음성 확인됨 발작 지속되어 diazepam 투여 cepha 익일 방사선 초음파 및 추가적인 검사여부 결정할 예정 환자의 상태가 좋지 않아 안락사 고려할 수 있음. ,,16, 고양이 복막염 · FIP ,전신성의 질환,발작,발작,155,4
Shih Tzu(시추),MN              ,2073,H,지인분 집에 month 정도 맡겼었다고함. 오늘 오전부터 식욕없고 기운없어한다고함. 지인분은year 간 자주 맡아주시던 분이며 항상 고기류나 간식을 많이 주시는 편. 오늘 오전부터 식욕이 떨어짐. 찾아오신지는 time 가량 됨. 집에서 꾸벅꾸벅 졸고 무언가 불편해함. 대장성 설사 회 오늘 체온 정상 탈수 없음. 병원에서는 활력상태 정상. 신체검사상 보행이상이나 허리 통증소견 없음. 복부 긴장감 있음. 비용적 부담으로 전체검사는 원치 않으심. 췌장염 키트와 기본적 혈액검사 실시. 췌장염 키트는 음성 사진 혈액검사상 bun 수치만 상승 bun 수치 상승은 신장이상 혹은 식이환경이나 컨디션에 따른 일시적 상승일 수 있음. 특별한 이상소견이 나타나지는 않았는데 가벼운 장염 대장염 소견일 가능성이 높음. 다른 이상여부는 영상검사 필요한 상황. 내일까지만 식이호전여부 지켜보고 내일 저녁까지 식이가 불량할경우 늦게라도 내원 안내드림. 아침에 밥 주고 출근하신다고 함. 평소에도 주면 바로먹지는 않고 먹고싶을때 먹음. 처방식이는 캔에 관심이 원래 없어 처방하지 않음. 식욕 회복되면 day 내원하여 bun 재검사 예정. 지속적으로 높을경우 소변검사 등 추가검사 필요하다고 안내드림. ,,, 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,,,604,16
Poodles(푸들),FS,2002,B_W,산책을 나가면 영역표시를 많이 함 원래 물을 많이 마시지는 않음 소변색깔은 약간 노란빛을 띔 식욕 변상태 양호함 그저께 밤에 변을 보려고 자세는 취하는데 잘 보지 못함 초음파 검사는 보류하심 mild azotemia 관찰되며 요검사상 blood 및 protein 관찰됨. 방광염 o 위해 요배양 검사 의뢰함 alp 상승 심한 고지혈증 등으로 미루어 쿠싱가능성이 높음. sdma ,"2087, 2088, 2188",5, 판막증 (심장 마비 증후 +) , 순환기 질환 ,기침,기침,211,28
Pomeranian(포메라이안),MN              ,2171,F_센트럴,좌측 눈 부종 저녁에 집에 와서 보니 갑자기 좌측눈이 부어있음 좌측 결막부종 안검 부종 fluoret test positive 정중앙부위 우드램프로 확인시 좌측 하안검 상악부위 부종 좌측 구강내 상악부위에서 혈액농성 분비물 심잡음 chemistry crp상승 alp tg상승 propofol time ddx 치첨농양 결막염 ,2140,222, 치근 농양 / 냇가 농양 ,치아 및 구강 질환 ,"부종, 홍반","부종, 홍반",181,27
Labrador Retriever(래브라도 리트리버),F               ,2081,E_24시아이, 접종 내외부 기록 확인해주세요 밤사이 지속적 구토 식욕없음 활기는 약간유지 꼬리 흔듬. chemi got gpt 측정불가 ggt alp tbil 상승 원심혈액 용혈이 있으나 어제와 비슷 노란색 입원치료 권장. 비용이 너무커서 입원치료 못한다고 함. 내복약 처방요청. 지속적 구토로 내복약 복용은 불가하며 내복약으로 수치개선 될수없음 강조. 당일 수액처치로 개선불가며.차라리 비용이 저렴한 병원 찾아서 입원 시키도록 권고함. 절대 다른 수의사와 말 섞지 못하도록 하고. 불가피할 경우 차트에 기록과 어긋나는 얘기는 하지 않도록 주의 ,,1, 간 효소 상승 (원인 미정) , 간 · 담도계 및 췌장 질환,구토(급성/만성),구토(급성/만성),298,1
Maltese(말티즈),MN              ,2289,G_부천이지,좌측 mpl 타 병원에서 수술 이력 있음. 특이적인 임상 증상 없음 청진 상 이상 없음. 체온 혈액 원심분리 이후 우윳빛 혈청색. 혈청 종 검사 상 특이 소견 없음. 방사선 전반적인 폐 실질에 bronchial pattern 밀도 항진 관찰되는데 이는 다소 호기에 가깝게 촬영되어 그런 것으로 생각됨. 심장 실루엣 특이 소견 없음. 금일 혈액검사는 일부만 검사한 것이고 모든 상태를 반영할 수 없음. 금일 검사 상 특이 소견 없음. 다만 혈청이 우유빛을 띠고 있어서 사진 참고 보호자님 보여드림 고지질혈증 의심되는 상태. 다음에 절식 후 검사 진행해보시길 추천드림. 만일 고지질혈증일 경우 나타나는 증상 궁금해 하셨음 임상증상은 비특이적임. 평소랑 다른 컨디션 보이기 시작하면 내원하시길 권유. ,,, 상기에 해당하지 전신성 질환 / 증상,전신성의 질환,,,389,19
