품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Golden Retriever(골든 리트리버),FS,2189,D_VIP, money 선결제 하셨습니다 그림 dr.조서현 subjective 좌측 고관절의 아탈구 증상으로 수술위해 내원. 최근에 보행양상은 크게 이상은 없엇음. objective laboratory examination cbc nrf elec nrf chem mild elevation of crea radiographic examination lt coxofemoral subluxation lt. femoral muscular atropy assessment lt. coxofemotal subluxation lt. femoral muscle atrophy plan 좌측의 고관절 아탈구가 만성적으로 있어 해당부분 통증에 의해 근육 위약이 진행된 환자로 보임. sx fhno 수술종료. 별다른 이상없이 수술 종료. tx cefazolin time kg iv bid cimetidine time kg iv bid tlk cri infusion ,없음,23, 엉덩이 dysplasia / (아) 탈구 ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",469,29
Maltese(말티즈),F               ,2231,G_부천이지,양파와 동태국을 지속적으로 먹였다고 함 정 동물병원에서 빈혈 진단되어 수혈차 내원 어제보다 hct 감소 검사 혈액형 검사 혈액 도말 검사 응고계 검사 진드기 감염 검사 처치 산소 공급 수액 처치 상담 지정 병원내 혈액 부족으로 인해 속초 본원에서 오늘 동서울로 보낼 예정 수혈시 속효성 반응과 지연형 반응으로 인해 알러지 생길수 있음 설명 양파 중독외 다른 질환 확인 위해 pcr 검사 의뢰 지속적으로 적혈구 수치 검사 권유 사망 위험성 있음 설명 오후관리사항 food 식사종류 양 저녁 식사시간 이후로 내원 후 입원 식욕상태 급식방법 urine feces etc tx ,,20, 빈혈 (원인 미정) ,혈액 및 조혈기의 질환 ,빈혈,빈혈,319,20
Mixed(혼합),F,2263,D_VIP, 야간 by 정가영 오전 time 이후 음식물 구토 총 회 확인 사진 참조 음식물 양은 점차적으로 감소 metoclopromide time kg iv sid sucralfate timepo sid 오전 time 노란색 물성 위액성 구토 회 확인 maropitant time kg sc sid 오전 time 라인교체 앞다리 뒷다리 오전 time 나비침 익스텐션 물어뜯음 오전 time time time 나비침 익스텐션 물어뜯어 수액처치 중단 넥칼라 이중 착용 중에도 제어되지 않음 눈 주변 입 주변 항문.생식기 주변 부종 및 발적 가라앉음 구토 이후 간헐적으로 헛구역질 및 물성 구토 확인되어 오전 식이 npo. 음수만 유지 배뇨 원활 정상 배변 회 확인 e 오전 time 보호자 분과 전화 상담 진행 완료 밤 사이 수액 처치 유지 되지 않아 라인 교체 여러번 진행 그러나 아이 전반적인 부종 발적 모두 가라앉음 전반적인 바이탈 상태 양호하나 밤 사이 지속적으로 구토 확인. 음식물 구토 다량 확인되어 항구토제 처치 진행 주간 주치의 선생님 배치되어 아이 상태 상담 필요 식이성 알러지 관련하여 검사 진행 권해드림 주간 by 국 같이 생활하신건 일주일 그리니즈같은 간식을 주신 이력 그간 위장관증상 없었음 crp cbc 정상 tp alb 흉부방사선상 폐렴이나 기관지염의 양상은 확인되지 않음 복부초음파 finding ddx gb sludge cholecystitis hypoalbuminemia bacterial immune mediated splenitis systemic infection hypoechoic foci ascites lt adg time rt adg time cystic mucosal defect at cranial ub 원인이 뚜렸하지 않음. sublumbar lymphadenopathy pancreatitis hypoalbuminemia increased pancreas size mildly hypoechogenicity pancreaticoduodenal lymphadenopathy enteritis reactive peyer patch mesenteric lymphadenopathy comment 담낭 비장 장분절 복강내 림프절의 염증 복수 소견이 확인되며 유기견출신이고 예방접종 구충 히스토리가 없어 기생충 세균 원충 virus 등의 감염원 췌장염 감별이 필요하며 이전 food alergy 경력이 있어 자가면역성 질병에 의한 복강 질환의 가능성 역시 배제할 수 없음. radiologist 윤학영 dvm phd crp 과 같은 높은 염증수치는 단순 food allergy로 보기에는 무리가 있음. 복강내 림프절의 비대 담낭염 복수등의 finding은 면역계 질환 및 바이러스성 질환에 대한 감별이 필요함 면역계 질환일시 면역억제제의 고용량 사용 필수불가결하므로 전염성 질환의 배제위해 강아지 건강검진 pcr의뢰 췌장염 배제 필요 tx pds time kg sc 항히스타민제 포함 항생제 month 치 내복약 처방 pcr결과 확인후 재내원 예정 ,음식 알러지,222, 개 디스템퍼 · CDV ,전신성의 질환,"부종, 홍반","부종, 홍반",1501,2
Scottich Fold Cat(스코티쉬 폴더 고양이),MN              ,2278,D_VIP,s 둘째 month 된 아이 데려오신지 얼마 안됨. 바로 합사. 어제까지 특이증상 없었고 오늘 기력없고 오심 배변정상. 배뇨 어제까지 정상. 오늘도 정상적인 배뇨. 식욕 어제저녁까지 잘먹음. 오늘도 잘먹음. 예방접종 완료. 추가접종은 안되어있음. 사상충예방은 매달 진행 안됨. 중성화할 때 month 일정도 간약 복용한적 있음. bt 체중도 약간감소 증상이 특징적이지 않아 전반적인 검사 진행 안내드렸고 일단 혈액검사 진행만 원하심. 진료실에서 오심같이 보이는 기침증상 회 보임. 우측눈 유루 깜박임. 혈액검사상 백혈구 증가 호중구 증가 ddx 소화기 췌장염 호흡기 허피스 또는 칼리시 관절염 sfocd 가능성 떨어짐. p. 항생제 소염제 처방 후 상태 호전되지 않으면 상위검사 진행예정. 증상들 면밀히 모니터링 하실것. ,,28, 건강 상실 (식욕 부진 등 원인 미정) ,전신성의 질환,기력저하,기력저하,404,3
Maltese(말티즈),MN,2186,B_W,이내에 발적만 미약하게 있음 귀약 하루에 한번은 투여하고 내원할 것 이전에 본원에 내원을 하였는데 이대 우측관절 관련된 부분에 인대에 문제가 있으니 몸무게를 줄이라고 이야기를 들음 금일 drawer test결과 우측 전십자 인대 부분단열 이상 우측 관절에 osteophyte가 형성되어 있고 관절염이 있음 관절과 관련된 부분에 문제가 존재하여 수술적으로 먼저 교정을 하고 이후 상태에 따라서 관절 관련 치료 진행 예정 tx s pain control ketamine time kg lidocaine time kg maintenous fluid cefradine time kg tid cimetidine time kg tid tramadole time kg tid enrofloxacin time kg bid orinipural time head sid taurine time head sid methocarbamole time kg tid vita b.c 각 ample head ,,4, 십자 인대 손상 · 파열 (전 / 후) ,근육 골격 질환 ,통증,통증,492,27
Boston Terrier(보스톤 테리어),MN              ,2078,F_센트럴, history 어제는 하루 종일 자고 기력이 없음 저녁에 호텔 맡기고 금일 다시 데려오심 호텔에서도 기력이 없다고 하였음 오후 time 정도부터 침을 계속 흘립니다. 입 안에 혈액이 함유되어 있는 것 같음 설사는 month 일에 번 정도 하곤 하지만 최근 증상이 심하지는 않음 objective highly elevated crp elevated alp bil salivation 내원 시점에서는 주로 좌측으로 포말성 타액이 구강 내 고여있는 상황 혈액 혼입은 특이적이지 않으나 익일 일부 관찰 구강 내치아 없고 약간의 발적 유치갈이의 가능성 보꾸가 협조하지 않아 지속 시에는 정확한 진단을 위해 전신 상태 안정 후 진정 하 관찰 필요함 tentaitive diagnosis cholangitis ehbo sepsis로 진행 시 위험성 고지 사망률 수준 ,,"31,28,0", 담관염 / 담관 간염 , 간 · 담도계 및 췌장 질환,"유연,기력저하,기타 증상",유연,423,10
Maltese(말티즈),FS              ,2032,G_부천이지,s month 에 기침해서 갔는데 만성폐렴 소견 들으심 기침은 덜하지만 빈호흡은 있음 month 에 한번정도 리첵 식욕감소 year 에 유선종양 악성 전적출 수술함 흉수성상 검사 modified transudate 흉수검사 자세한 내용은 검사수치 참고 혈액검사 상 두드러진 이상소견은 없음 pleural effusion idiopathic rx amoxicillin time kg bid po famotidine time kg bid po furosemide time kg bid po enalapril time kg bid po spironolactone time kg bid po e 마취 후 폐수종 등이 발생하여 호흡곤란을 일으키는 경우가 있으므로 잘 지켜보시고 내원하실 것 다음 내원 시 흉부방사선 전해질 신장수치 체크예정 특발성 흉수로 고려됨. 추가적인 세포검사 및 ct 검사 확인 후 말씀드리기로 함 ,,5, 흉수 (血胸/膿胸/ 유방 예쁜 가슴 포함한 원 원인 미정), 호흡기 질환 ,기침,기침,454,39
Shih Tzu(시추),FS              ,2077,G_부천이지, 오전관리사항 food 식사종류 양 수술 전 금식 식욕상태 급식방법 urine feces f 묽은변 etc time 뇨팩교체 무게 오후관리사항 food 식사종류 양 개인사료 스푼 물에 불린것 식욕상태 식욕없음 급식방법 자율 urine feces etc 치료 및 상담내용 tx fluid hepamelz ample 타우린 타치온 펜톡시 kcl tramadol time kg iv famotidine time kg iv metronidazole time kg iv ampicillin time kg iv e 헤파멜즈 주사 후 몸을 가누고 전신활력 돌아옴 아직 암모니아 수치 높아 내과치료 후 수술 일정 잡기로 함 ,,31, 문맥 션트門脈体순환 샨트 PSS , 간 · 담도계 및 췌장 질환,유연,유연,341,13
Mixed(혼합),MN              ,2240,D_VIP, 꼬리 종괴있어서 내원 꼬리쪽 종괴 오래전부터 있었으나 최근 들어 조금씩 커진다고 함. 성현동물병원에서 수술하려고 했으나 다른 곳에도 종괴 발견되어 내원 양쪽 허벅지 안쪽 어깨 앞쪽은 예전부터 조금씩 만져짐 턱 밑 종괴는 최근에 발견하였음 imt 관리받는 중. time 까지 스테로이드 약 먹이셨음 피부 때문에 식욕 활력 배변 배뇨 양호 . time cbc에서 혈소판나왔음. 체온 청진 특이사항 없음 mandibular prescapular axillary inguinal popliteal ln 종대되어있음. 직경 cm 가량 cbc wbc plt chem bun alp glob ggt 초음파 비장에 저에코성 결절 의심. fna lymphoblast 다수 확인됨. 형질세포 반응성 림프절 보임 ddx 림프선염 림프종 조직검사 추천. steroid를 month 정도 휴약 후 다음주 day 날 재진하기로 함. 금식 안내하였고 내원하셔서 추가검사 필요할 수 있다고 안내 중간에 증상 있을 경우 내원하시라고 안내. ,,221, 다 중심 림프종 ,혈액 및 조혈기의 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",510,8
Pekingese(페키니즈),FS              ,2094,G_부천이지, 어제부터 배뇨곤란 혈뇨 증상 검붉은색 오줌 배변 회 정상 최근 기력저하 식욕 정상 최근 병원간적 없음. 심장사상충 예방 안되어있음. 청진 상 특이소견 없음 탈수상태 nsf 복부 통증 확인 cbc chemistry 신장수치 상승 crp 정상 dimer 상승 응고계 정상 전해질 na mild 상승 m,"2088, 2091, 2085","8,901,28", 결석증 (Urolithiasis), 비뇨기과 질환 ,"혈뇨,배뇨장애(통증, 곤란), 빈뇨, 이소배뇨,기력저하",혈뇨,167,4
Shih Tzu(시추),MN,2189,B_W,좌우측 대퇴골두 절단수술 목적으로 내원 기초 검사 심장에 미약한 잡음 이첨판 미약한 문제 발견 미약한 심장의 비대 수술은 진행할수 있음. 향후 관리에 체중 및 음식 조절 진행 예정. ,2001,4, 엉덩이 dysplasia / (아) 탈구 ,근육 골격 질환 ,통증,통증,102,29
빠삐용,F,2077,D_VIP,s 태양종합동물병원에서 큰 병원 가보라는 얘기듣고 내원하심. 레퍼는 아님. 식욕절폐. 기력없음. 구토 설사 없음. 눈 변화 없음. 식이 변화없음. 육포 급여 병력 있음. 시골 갈 때는 외부기생충 구제 진행. mmc pale a cbc wbc pcv c tbil crp 전해질 blood type time ype cross matching negative blood smear 매우 활발한 anisocytosis polychromasia nrbc 다수 확인됨. rpi 다수의 reticulocyte 확인됨. 수혈 현재 pcv donor pcv 수혈량time target pcv 수혈 이후 mmc pink. 복부초음파 full scan by hyuna findings 간 에코 약간 상승 간내 간정맥 확장 후대정맥의 허탈 거의 관찰되지 않음 간문 위치에서 문맥의 주행이 명확하지 않음 우측 신장 실질의 미세결석 imaging dx ddx pss intrahepatic susp. budd chiari syndrome urolithiasis 배뇨 시 딥스틱 찍어봤을 때 rbc 확인됨. 재생성 빈혈 확인됨. 빈혈 원인 파악위해 더 심도있는 검사 추천드렸으나 비용 부담으로 인해 원치 않으심. 수혈까지만 진행하실 수 있다고 하시며 입원은 원치 않으심. 사망 가능성 충분히 고지했으며 수혈 이후에도 다시 계속 pcv 감소할 수 있음을 설명드림. 수혈 후 mmc 더 pink 확인됨. vital 양호한 것 확인 후 귀가. 내복약 처방함. 내복약 에는 pds time kg bid만 들어있음. 총 pds time kg bid 상태 양호 시 통원치료 하며 내복약 조절 예정. 양호 시 일주일 뒤 내원하여 상담 후 내복약 조절 예정. ,2231,"28,21", 문맥 션트門脈体순환 샨트 PSS , 간 · 담도계 및 췌장 질환,"기력저하,식욕부진, 식욕저하",기력저하,850,13
K.C(Korean Cat),MN              ,2119,F_센트럴,cc 발작 발작. time 경 발작.초 정도.그후 무기력 식욕.양호 혈검.hct 수치 상승 p 탈수 교정후 time 이후 퇴원 예정 재발시 신경계 검사 하기로 함 ,,16, 간질 , 신경 질환 ,발작,발작,91,1
Pomeranian(포메라이안),FS              ,2078,F_센트럴,cc 갑자기 대소변을 누면서 쓰러짐. 머리를 움직일수 있었으나 다리는 잘 움직이지 못함. 처음 보이는 증상. 자주 핥는 증상이 있어서 다니던 병원에서 스테로이드 주사. 코타방스 처방. 내원 당시 bar. bp bt 혈액검사 liver enzyme increase ggt 상승 간담도 염증 ,,67, 담관염 / 담관 간염 , 간 · 담도계 및 췌장 질환,간수치상승,간수치상승,161,10
Poodles(푸들),MN              ,2119,E_24시아이, 접종 내외부 기록 확인해주세요 이전에는 그런적은 없었음. 한달전부터 그랬음. 처음에는 깩깩그러고 기침을했음 지금은 경련하는것 처럼 보임. 사람 간질증상과 비슷한가요 네 경련 동영상 보여드렸고 그 영상과 비슷하다고 거기에 거품까지 무는 상태. 가능성 뇌실질 자체의 문제 내과적 질환에 의한 차적문제 검사상 경련의 원인 찾지못함 신경계 원발문제 가능성,,"16,31", 간질 , 신경 질환 ,"발작,유연",발작,195,1
