품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Pomeranian(포메라이안),MN              ,normal,F_센트럴, history 산책 중 몸을 떨더니 갑자기 쭉 뻗는 증상 이후 계속 몸을 떨고 기력저하 직전에 변을 보고 안절부절 못하는 증상보임 time 정도 퇴원 시점에도 동일 증상 항문주변 삭모 시 엉덩이로 주저앉는 증상 항문낭 다량 배액 및 항문주위 피부염증 관리 어제 샾에 목욕하러 갔는데 불안증상 등으로 인해 목욕하지 못하고 옴 month 전부터 거위소리 동영상은 코 인후두부 감기 기운이 있어서 month 째 투약을 하고 있음 아기 때 분양하셔서 접종 중성화 등 완료 설사를 자주 해서 알러지 검사 완료 objective syncope보다는 seizure의 가능성 있어보임 pre post ictal bt th radio c stage rh enlargement lipemia cdv negative 필요 시 뇌척수액으로 재검 필요 ce 증상 재발 시 뇌 내 문제에 대한 감별 필요하고 진정 전 우심에 대한 평가 권장 체중감량 체온 관리 필요하되 month 간은 미용 및 산책 시 주의 필요함 ,X,"13,28",,,"허탈(붕괴),기력저하",허탈(붕괴),499,18
Maltese(말티즈),FS              ,2087,E_24시아이, 미용 후 기운없어진거 같아요 year 전 타병원에서 유선종양 부분적출했으나 다시 재발 pe 유선종양 심잡음 식욕 활기 백신 사상충 rad 임파절전이가능성 ct 평가필요성 고지 cpl kit bun cre ca ip got gpt ggt 측정불가 및 crp dimer ce 유선종양의 전이평가 미흡 종양에 대한 전이로 인한 합병증 가능성 배제 못함 다발성 장기부전 sirs 패혈증 진행가능성 있음 month 수치하락 및 스스로 밥 먹는지 중요 month 처치 후 경과보며넛 가이드라인 정하기로 . 급사가능성 고지 후 입원조치 ,"2087,2116,2001",75, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,심잡음,심잡음,294,14
Maltese(말티즈),F               ,2275,G_부천이지,시흥 청안 동물병원에서 의뢰 내원 당시 상태 mental depression 심박수 회 분 호흡수 회 체온 도 혈압 심음 폐음 양호 plr 정상 하복부 피부 출혈 보행 장애 상담 전신적인 검사 진행후 상태에 따라 치료 예정 실질 장기의 손상시 사망 가능성 있음 특별한 문제 확인 안될경우 month 정도 지속적인 검사 예정 상당한 비용 예상 검사 방사선 흉부 nrf 복부 nrf 골격계 right rumus of pubic bone 골절 확인 초음파 담관 확장 양측 신장 결석 혈액 검사 cpk 상승 상담 우측 치골 골절외 특이 소견 없음 time 정도 지속적인 관찰과 검사 필요 보호자분 집에서 관리 한다고 함 보호자 요청에 의해 퇴원 조치함 처치 진통제 주사 내복약 처방 ,"골절, 2088","77,74", 사고 (교통 사고 포함) ,전신성의 질환,"골절,쇼크, 저혈당쇼크",골절,378,2
Mixed(혼합),F,2073,D_VIP, refer. 해ah 주호소 복부팽만 기침 현증경과 일주일 전쯤부터 복부팽만 어제 오늘 기침 관찰 지속시간 초 이상 건성기침 식욕 활력은 어느정도 비슷 무른변 며칠전부터 확인 구토 회 어제 오전 노란 위액 예방접종 어릴적 접종 이후 백신 병력 x. 내외부 구제 x. 사육환경 실내. alone 사료 일반 건사료 신체검사 mental alert hr bpm rr bptime hg bcs mmc mildly pale pink crt 탈수평가 미만 혈액검사 cbc wbc hct c hyperglycemia high alp high glo electrolytes nrf crp 영상검사 방사선 초음파 dx ddx pyometra pneumonia rx 내복약 metronidazole time kg bid famotidine time kg bid metoclopramide time kg bid 가족분들과 상의 후 이틀 안에 내원하시기로 함 의뢰병원 연락완료 ,,"11,5,1", 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,"복부확대(팽만),기침,구토(급성/만성)",복부확대(팽만),479,8
Jindo Dog(진도견),F,2257,A_라라,s 최근에 타 병원에서 약물 중독에 대한 치료를 받았음 일주일 입원 치료 하였고 다른 아이는 사망함. 보호자님 생각으로는 다른 아이가 많이 먹고 구순이는 조금 먹은 거 같다고 함. 컨디션은 점점 회복 중이고 침을 흘리는 증상도 조금씩 개선됨. 사료는 d 추천 드렷고 조금씩 먹고 있음 꼬리도 치고 상태 양호해 보임. 혈액검사는 한번도 한 적 없어서 오늘 간단히 검진만 실시함 cbc 백혈구 수치 상승 항생제 처방하기로 함. 전해질 혈청 검사양호 chol 저하 ggt 상승 간 보호제 첨가함 약물 중독에 의한 치료 혈액검사 일주일 후 cbc 검사 추천 드렸음 ,,31,,,유연,유연,312,16
,FS              ,2244,D_VIP, 켁켁거린다고 하여 내원 어제부터 갑자기 목에 뭐가 걸린 것처럼 켁켁거린다고 함 최근들어 식욕이 줄어들고 검은 변 봤다고 함 year 전부터 체중이 늘기 시작하였고 다음다뇨 보였다고 함 흥분 시 켁켁거리는 것이 더 심하다고 함 전반적인 검사 차 내원 alert 청진 이상없음 cbc hct plt chem glu 뇨검사 요당ketone ph뇨비중 money 단백뇨 초음파 좌측 부신에 mass 확인됨 hepatomegaly ddx 부신종양 dka 당뇨 쿠싱 금일 입원하여 수액맞으면서 혈당 모니터링 후 내일 호르몬 검사 진행하기로 함. ,부신종양,"35,21,10", 당뇨병 ,내분비 질환 ,"개구호흡,식욕부진, 식욕저하,다뇨/다발(다음)",개구호흡,300,1
K.C(Korean Cat),FS              ,normal,F_센트럴,오늘 구조. 새끼 고양이들 엄마. 생후 year 정도 된듯함. felv fiv 음성 fehw 음성 fpv 음성 fbnp 음성 왼쪽 뒷다리 대되골 대전자부위 골절. ,X,77,,,골절,골절,91,2
Pomeranian(포메라이안),F               ,2275,F_센트럴,cc 사경 안구진탕 바닥으로 던져짐.가슴높이에서. 병원도착까지 time 소요.바닥에 떵어진 뒤 숨을 잘 못쉼. 인근 병원에 일산 가서 응급처치받고 방사선 촬영뒤 안정취해야 하며 수시간이 고비라는 말듣고 귀가.귀가후 사경과 한쪽으로 몸을 뒤집기 증상보여 내원. 내원시.사경 안구진탕 유연 서맥 .plr 은 정상 방사선.폐반사도 증가 혈검.gpt got 상승 p 산소공급 알파k sc 추가검사 가능성 설명.흉부방사선 초음파 mri 등 보호자 time 내원 하기로 함. lactate ,,"40,0", 사고 (교통 사고 포함) ,전신성의 질환,"신경증상(이상행동),기타 증상",신경증상(이상행동),268,12
Dachshunds(닥스훈트 ),M               ,2085,F_센트럴,hx 컨디션이 약간 처지는것 같음 기력이 없어보임 pe bar bt 컨디션 약간 처짐 환부 양호 요추부위 통증 방사선 간크기 종대 bw 간수치 상승 당일 수액 및 간보호제 투약 세밀린 bid 액티베이트 아침약 추가 진행 기초접종종료 ,,67, 상기에 해당하지 않는 간 / 담도계 질환 , 간 · 담도계 및 췌장 질환,간수치상승,간수치상승,130,0
Norwegian forest cat(노르웨이숲),MN,2040,A_라라,s 침흘림 증상 있음 이틀전부터 나타났음 day day 에 미용하였음 보통 년 회 미용 하였고 day 에도 다니던 병원에서 미용 함 마취 잘 께어났음 오늘은 평소보다 덜 먹었음 씹는것은 정상임. 구토 없음 대소변도 동일하게 봄 보행도 이상 없음 약간 기운이 없음 평소보다 어제보다 침을 더 많이 흘리는 거 같음 보호자님께 설명내용. 시기적으로 마취 후 나타나는 역류성 식도염 증상이므로 이에 대한 약물 처치 먼저 진행 검사를 실시하고 원인 찾아 보고 치료 마취 후 내시경 검사 필요할 수 있음 오늘은 혈액 검사만 진행하기로 함. saa 정상 cbc 정상 전해질 정상 혈청 검사 bun 수치 증가 glob 수치 증가. cpk 수치 증가 유연 증상 오늘은 역류성 식도염에 대한 치료 time 절식 day 오전부터 식사 시작. 현탁액cc 급여 캡슐약 급여 물은 약간 급여 오늘은 금식 금수 내일 오후 부터 음수 제한 하지 말것 day 오후에 뵙기로 함. 이상 없으면 약물은 month 복용 예정 ,,31,,,유연,유연,498,16
토이푸들,MN              ,2274,G_부천이지,s. 몇시간 전 진돗개에게 물림 정종합에서 교상부위에서 바람 빠지는 소리 난다고 하여 응급처치만 하고 본원으로 보내주심 booster hw o. 우측 흉벽 교상 복부 및 우측 대퇴 내측 부위 교상에 의한 찰과상 다수 방사선 우측 피하기종 복강내 방광음영 보이지 않고 pelvic 부위까지 장음영 관찰됨 담낭 부위 hyperechoic 한 음영 초음파 pelvic bladder 담낭벽 한쪽면 두께증가 담낭내 sludge a. 교상 피하기종은 있으나 기흉은 없어 흉벽 근육까지 파열된 것으로는 생각되지 않음 입원하여 익일 방사선 재촬영하기로 함 문제 있을 시 수술할 수 있음 tx cefazolin time kg enrofloxacin time kg ,,34, 교상 (bite wound),전신성의 질환,교상,교상,363,3
Mixed(혼합),M               ,"2082,2087",F_센트럴,c.c 췌장염 신부전 췌장염 month 만성신부전 year 정도 치료중 타 병원에서 day 에 진료받음 오늘은 어디가 불편한지 자주 소리짖음 집에서 피하수액 하는중 그전 검사에서 na수치가 낮았고 염증수치가 높았다고 함 chemistry 리파제 상승 타병원에서 관리중이고 야간에 긴급한 응급조치가 요구되는 상황이 아니라서 경과를 지켜보기로 합니다 ,,67,,,간수치상승,간수치상승,194,0
Maltese(말티즈),F               ,2231,G_부천이지,양파와 동태국을 지속적으로 먹였다고 함 정 동물병원에서 빈혈 진단되어 수혈차 내원 어제보다 hct 감소 검사 혈액형 검사 혈액 도말 검사 응고계 검사 진드기 감염 검사 처치 산소 공급 수액 처치 상담 지정 병원내 혈액 부족으로 인해 속초 본원에서 오늘 동서울로 보낼 예정 수혈시 속효성 반응과 지연형 반응으로 인해 알러지 생길수 있음 설명 양파 중독외 다른 질환 확인 위해 pcr 검사 의뢰 지속적으로 적혈구 수치 검사 권유 사망 위험성 있음 설명 오후관리사항 food 식사종류 양 저녁 식사시간 이후로 내원 후 입원 식욕상태 급식방법 urine feces etc tx ,,20, 빈혈 (원인 미정) ,혈액 및 조혈기의 질환 ,빈혈,빈혈,319,10
A.Cocker Spaniel(아메리카 코커),FS              ,2170,G_부천이지,s year 에 스켈링. 유선악성종양 수술. month 간 전이평가 이후 이상없음 year month 까지만 병원에 가심 이후 검진기록 없음 몸에 있는 종괴 염증이 될만한 부분은 제거하고 싶음 불소도포는 안하시고 싶음. 최대한 마취가 빨리 끝나길 원함 비용은 관계없으나 방사선에 다량 노출되는 게 싫어 ct 촬영 거부 흉복부 방사선c 흉부 심장 실루엣에 특이 소견 없음. vhs 폐에 특이 소견 없음. 복부 의 sacralization 사이 좁아지고 배쪽 enthesophyte 생성 spondylosis 로 생각됨. 복부 초음파c 간과 담낭에 특이 소견 없음. 위는 비어 있음. 절식 잘 되어 있음 췌장 미약한 고에코 heterogenous 실질을 보임. 양측 신장 특이 소견 없음. 부신 좌우 각각 time time 로 정상. 행복이 크기 고려했을 때 정상범위 주요 실질 장기 간 비장 등 및 복막이나 림프절에 전이 의심 소견은 관찰되지 않음. 췌장염으로 보기 어려운 소견이나 마취 전 충분한 수화 추천됨. 혈액검사 디다이머 상승 e 노령견이고 일부 혈액수치 상승 등이 확인되는 바 하루정도 수액처치 후 스켈링 시술 권유 내일 디다이머 수치 재측정 뒤 시술 진행 여부 결정 tx fluid therapy 타우린 타치온 펜톡시 cefazolin time kg iv famotidine time kg iv ,,26, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,구취,구취,675,4
K.C(Korean Cat),F,2267,B_W,쩜박이 아이가 마리 다른 배의 아이가 마리 몇일 전부터 식욕 부진 열이나는 것같다고 느끼심 탈수 crt 폐엽 전엽의 침윤 다량의 복수 g 복수 검사 tncc tp 도말상 다수의 백혈구. 세군이 확인되지 않음 세균 배양 복수 pcr 의뢰 폐렴이 있고 다른 고양이가 눈을 찡그리는 것이 있어서 호흡기 pcr 의뢰 ,,"3,12", 고양이 복막염 · FIP ,전신성의 질환,"발열/고열,복수",발열/고열,173,6
K.C(Korean Cat),,normal,F_센트럴,s 길고양이 구조.집근처에서 발견 . 쓰러져 있었슴. 저체온.도 방사선.우측 대퇴골 골절 혈액검사.간수치상승 wbc 상승 키트검사.fpv 음성 p 내출혈가능성이 있으며 그것 때문에 입원도중 위헙해 질 수 있다고 말씀 드림. 분변검체에 혈액도 혼재 수술비용은 대략 예상되며 정확한 것은 내일 외과 담당 원장님께 듣기로 함 내일 오후 time 경 내원하시겠다고 함 ,X,77,,,골절,골절,202,2
A.Cocker Spaniel(아메리카 코커),F               ,2087,G_부천이지,계속 체중 저하. 어제부터는 다리에 힘을 못줌 걷기는 걷는데 한쪽다리를 약간 끄는듯한 행동. month 부터 식욕 저하 but 캔 음식은 잘 먹음 요근래 체중 저하 뒷다리 힘을 못 주고 넘어짐 tel 잠깐 자리 비우신다고 하시며 위 번호로 연락달라고 하셨습니다. 방사선 흉부 nrf 복부 fluid filled mildly dilated small intestines 골격계 all lumbar vertebrae with ventral and lateral spondylosis deformans. 거의 모든 요추 추간판 공간 좁음 초음파 담낭 초기 점액종 담석 비장내 고에코의 크리스탈 양측 신장 신우 확장 다수의 크리스탈 소장 corrugation 양측 난소 낭종 자궁 액체 저류 췌장 부종 에코 상승 다수의 임파선 확인 종양성 변화 배제 필요 상담 만성 신부전 췌장염 점액종 ivdd 의심 만성 신부전에 의한 빈혈 의심 darbepoietin month 일 간격으로 주사 예정 식이 관리 권유 처치 darbepoietin time kg 내복약 처방 renal advanced 처방 ,"2082, 2085","27,1303,21", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"체중 변화, 체중 증가, 체중 감소 ,운동실조,식욕부진, 식욕저하","체중 변화, 체중 증가, 체중 감소 ",552,17
